q1_age,q11_appnum,q12_freeapppc,q48_edu,q49_marital,q50r1_nochild,q50r2_inftod,q50r3_6_12,q50r4_13_17,q50r5_adult,q56_income,q57_mf,q13_visitfreq_social,q13_visitfreq_music,q13_visitfreq_video,q24_tech_posatt,q24_tech_enter,q24_tech_comm,q24_tech_negatv,q25_prsnlty_leader,q25_prsnlty_risk,q25_prsnlty_drive,q25_prsnlty_follower,q26_shopsavvy_bargain,q26_shopsavvy_brands,q26_shopsavvy_earn2spend,q26_shopsavvy_applover,q26_shopsavvy_children,q2_apple,q2_andriod,q2_windows,q2_tablet,q2_other,q4_use_music_apps,q4_use_tv_apps,q4_use_game_apps,q4_use_social_apps,q4_use_news_apps,q4_use_shop_apps,q4_use_none_apps,q54_white,q54_black,q54_asian,q54_hawai,q54_native,q54_other,q55_latino,X,Y
4,4,2,3,2,1,0,0,0,0,12,0,2.5,3.5,2.75,2.8,2,2,3,1.6,4,3.5,3,1.5,2,2,2.6,6,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3.2958204460367773,17.17763330858154
7,3,4,3,2,0,0,0,0,1,8,1,3.25,3,2.75,2.4,1,2.3333333333333335,6,2.6,4.5,3,6,3.5,5,3.3333333333333335,6,6,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-23.34959820357762,-5.495314675501221
2,1,6,2,2,1,0,0,0,0,4,1,2.5,4,4,3,3,2.6666666666666665,2.5,2,3.5,2.25,2,3.5,2.6,2.3333333333333335,3.2,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-9.138934857897665,17.5881390152396
4,4,4,4,4,0,1,1,1,0,7,0,3.25,3.25,1.75,1.8,2,2,5,1,3,1.75,5,3.5,3.4,4.333333333333333,3,2,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,-2.336429547182504,-16.30570656091614
6,1,4,3,3,0,0,1,1,0,9,0,3,2.75,1.75,3.8,2.5,2,1,1.2,4,2,6,1.5,3.2,4,4.8,6,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,-10.121279724526149,-13.503490815218923
2,1,5,2,3,1,0,0,0,0,8,0,3.25,3,1.75,1.8,2,1,5.5,2,3,3.75,4,5,4.6,4.666666666666667,5.4,6,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-1.2493074529669577,3.623152023056111
2,2,3,3,2,1,0,0,0,0,5,0,3.25,2.25,3.25,3,3,3.3333333333333335,3.5,2.4,4.5,2.75,2,3,3,3.3333333333333335,3.4,3,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1.6940714272838413,5.520275563888113
2,3,5,2,2,1,0,0,0,0,12,0,3.25,3.25,2.75,3.2,1,1,6,1.4,1.5,2.75,5,5,3.6,4.333333333333333,4.8,6,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-1.0081107650297494,3.483607263038639
3,3,4,4,1,0,1,0,0,0,7,1,1.5,2.75,1.75,2.2,2.5,3,2.5,1.6,3.5,1.75,2,2,2,1.6666666666666667,3.8,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,22.005607697444546,-6.9047098153622715
5,4,6,4,1,1,0,0,0,0,7,0,2.75,3.75,2,2.2,2,2.6666666666666665,3.5,2,4.5,4,6,4.5,5.6,5.333333333333333,5.6,6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.5789928492899103,27.349924953818903
4,4,4,5,3,1,0,0,0,0,7,0,2.25,3.25,2.5,2.2,2.5,1.3333333333333333,2,2.8,5,3.75,4,4,3.6,3.3333333333333335,3.8,5,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.32936977160851383,11.782780786121501
2,2,5,3,2,1,0,0,0,0,14,0,2,2,2,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-3.6414048387687736,3.7207175009119395
2,2,2,1,2,0,1,0,0,0,2,1,2.5,2.25,2,2.8,2.5,4,4.5,2,4,2.5,3,3,2.6,2.6666666666666665,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-11.564357554049808,15.32914560472067
3,3,5,4,1,1,0,0,0,0,8,1,3.25,2.75,1.75,2.6,1.5,2.3333333333333335,3.5,2.4,5,3,3,2,2.8,3,4.2,5,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-3.671015071628568,9.717870070042144
3,3,3,4,2,1,0,0,0,0,1,1,3.25,4,4,1.8,2,2.6666666666666665,4,1.8,3,2.5,5,2.5,3,3,3.8,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-6.740168064416726,7.345386415474977
9,4,5,5,1,0,0,0,0,1,14,0,2.75,3.5,3.5,2.6,1,1.6666666666666667,4,1.6,2.5,2.5,6,3,5.2,5.333333333333333,3,5,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-23.312847883555396,-3.4702674044018584
2,3,5,3,2,1,0,0,0,0,12,0,2.75,3.25,2,1.6,2,1.6666666666666667,2.5,2.2,4,2.25,4,2.5,1.2,2,3,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4.3483288267087294,0.2757283023919879
5,1,6,3,2,1,0,0,0,0,7,0,2.25,3.25,2.5,1.8,2,2.6666666666666665,4,1.4,4,2.75,6,3.5,3.6,3.3333333333333335,4.8,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-9.113921384940578,7.832086945982358
6,4,4,3,1,0,1,1,0,0,13,0,2.75,3.25,2,1,1,1,6,2.2,5,2.5,4,2.5,3,2.3333333333333335,3,3,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.9080165474746345,-12.712699561711602
2,0,5,5,3,1,0,0,0,0,3,0,1.75,1.5,1.25,1.6,1.5,1,3,1.4,2,2.5,5,2.5,3.8,3.3333333333333335,2.6,5,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,12.340521863545264,6.012118128703051
3,3,2,4,2,1,0,0,0,0,12,1,2,3,1.75,1,1,1,4,0.8,1.5,1.5,4,1,1.6,1,1.2,6,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,18.13613675758034,-12.317382061946997
2,3,4,3,2,1,0,0,0,0,11,0,3.25,3,2.25,1.8,2.5,2.3333333333333335,3.5,1.8,4,3.25,3,2.5,2.2,1.3333333333333333,2.6,2,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,8.375647096726992,-0.7541572261961031
6,4,5,4,1,0,0,1,0,0,12,0,2.5,3.75,2.75,2.8,2,2,3,1.8,4.5,2.5,3,2.5,2.8,4.333333333333333,4.4,2,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-4.173505992503367,-11.989559472194994
2,2,5,4,2,1,0,0,0,0,13,1,2.75,3,1.5,2.4,1,3.6666666666666665,5,1.6,2.5,2.25,6,2,3.4,5,3.8,6,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-8.679081344725322,9.524984073481923
6,4,4,4,4,1,0,0,0,0,12,0,2.75,3.75,3,2.8,1,1.3333333333333333,4,2.2,3.5,2.25,6,4,3.6,4,4.2,4,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,6.488545606384034,11.848423151049603
5,4,4,3,3,0,1,1,1,0,8,1,1,1,1,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,37.38257241987516,-0.21639137040104262
8,2,4,4,1,0,0,0,1,1,7,0,1.25,2.25,2,1.4,1.5,1.3333333333333333,3.5,2,3,2.5,5,1.5,1.4,2,1.6,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,22.583243428068908,-18.696648192994637
5,4,2,3,1,0,0,1,1,0,9,0,3,3.25,3.5,2.8,1.5,1,5,1.6,2.5,2.75,4,2,3.6,3,5,5,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-8.914857938613364,-12.160793166323442
6,3,6,4,3,1,0,0,0,0,14,0,2.5,2.75,3,3,3,3,3,2.4,4.5,3,3,3.5,3.2,3,4.2,4,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,26.168770007580303,17.437261744378596
5,4,5,4,4,1,0,0,0,0,7,0,3,3,2,2.6,2,2,4,2.4,3,3,3,3.5,4.4,3.3333333333333335,4.4,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6364901075798911,11.920110801644233
7,3,2,4,1,0,0,0,0,1,11,1,1.5,3,2.5,2.2,2,1.6666666666666667,1,0.8,2,1,3,1.5,2,3,2.2,3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,26.854661234245487,14.54868335569575
4,2,3,6,1,0,1,0,0,0,8,1,2,2,2,2.6,2.5,2.6666666666666665,2,2.4,4.5,3,3,2,2.6,2.6666666666666665,3.2,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.841933992169595,-23.318457233366864
2,4,5,3,3,1,0,0,0,0,1,1,3.25,3.5,2.75,2.4,2.5,2.3333333333333335,6,2.2,4.5,3.25,5,1.5,2.2,4.333333333333333,3.2,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1.55117086274796,9.722588247064335
8,4,4,2,1,0,0,0,0,1,7,1,2.75,2.75,2.75,1.8,2,3,4.5,3,6,2.5,3,2,3.2,4,3.8,3,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,-22.009903345545442,-11.496522262145817
2,4,6,3,2,1,0,0,0,0,3,1,3.25,3.75,2.75,2.4,2,1.6666666666666667,5.5,2,3,2,5,2,2.8,4,2.6,6,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-4.71454430927342,-1.441670573032737
4,4,6,3,3,0,1,0,0,0,7,0,3.25,3.5,3.5,1.8,2,2.3333333333333335,1,1.4,3,2.75,5,1,3,4.333333333333333,3.6,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,7.643672822306995,31.47983124524252
4,1,4,2,3,0,1,0,0,0,7,0,3,2,2.25,4.2,3.5,3.6666666666666665,1.5,3.6,5,2.75,2,2.5,3.6,3.6666666666666665,4.8,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-7.047627172886941,-22.514283221265405
5,2,6,4,1,0,1,1,0,1,9,1,3,3.25,3.25,2.2,1,1.3333333333333333,6,1.6,3,2,6,1.5,3,2.3333333333333335,3.6,2,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-3.826674861921935,-21.42167515821206
2,1,5,4,2,1,0,0,0,0,2,1,3.75,3.5,2.25,2.8,2.5,2.3333333333333335,6,2.8,4.5,3,5,2.5,4.2,4.666666666666667,4.4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8029420666555741,-34.296760622912025
7,4,3,5,1,0,0,0,0,1,12,1,3.25,3.5,2.75,2.8,1.5,1.3333333333333333,3.5,1.4,2.5,1,4,3,4.6,5,3.8,6,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-21.08911541772835,-0.5084846288148268
3,2,5,5,2,1,0,0,0,0,7,1,3.5,2.75,3.75,4.2,4.5,5.333333333333333,1,2,2.5,2.25,6,3,4.8,5.666666666666667,5,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-13.42267811375462,8.046728683700476
5,4,4,4,3,0,0,1,0,0,12,0,2.5,4,1.75,2.2,2,1.6666666666666667,3.5,2.4,4.5,2,4,4,4,4,4.4,5,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-4.390075242077128,-15.447150757465806
2,3,2,3,2,1,0,0,0,0,4,1,2.75,2.25,1.75,2.6,2,2.6666666666666665,2,2.2,4,2.75,4,1.5,2.4,2.6666666666666665,3.2,2,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7.640304719526081,-4.358722764555057
6,1,3,4,3,0,1,1,1,0,8,0,3.25,3,3.25,3,2,2.3333333333333335,3,2,3.5,2.25,5,3.5,4.2,4.666666666666667,4.6,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-9.835510864251958,-19.699134074334317
5,2,6,4,1,0,1,0,0,0,9,1,3.25,4,3.25,2.2,3,3,2.5,1.6,3,1.75,2,2.5,2.8,2.6666666666666665,4.2,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,-0.47404900077535683,-21.872383729678997
5,4,5,3,1,0,1,1,1,0,9,0,3.25,3.25,2.75,1.4,1.5,2,2.5,2,5,3.25,6,2.5,5.2,5.666666666666667,4.6,4,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-12.30965218879425,-6.27053846540826
3,3,3,6,2,1,0,0,0,0,6,1,2.75,3.25,2.75,3.2,3,2.6666666666666665,4.5,1.6,3.5,2,5,2,4,3.3333333333333335,3.8,3,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6443749262719262,9.368618306031262
3,3,4,3,2,1,0,0,0,0,5,0,3.25,3,1.5,2.4,3,2.6666666666666665,2,1.8,4,2.25,4,2.5,3.4,3.3333333333333335,5.2,5,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-2.618120095169584,11.191616000987237
9,4,4,2,3,0,0,0,0,1,10,1,2.25,2,2.25,1.8,1,1.3333333333333333,6,1.6,2.5,1.5,6,1,1.8,2,1.8,3,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-18.16060248657957,-9.72006444439291
2,3,4,2,3,1,0,0,0,0,12,0,3.5,3.75,2,3.8,3,1.3333333333333333,5.5,1.8,4,3.25,6,3,3,2.6666666666666665,3.6,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.407868729200403,3.6303814763630573
5,2,6,3,1,0,0,0,1,1,5,1,1.5,2.5,1.75,1.2,2,1,4.5,1.4,2,1.5,6,2.5,3.6,3.3333333333333335,3.8,4,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,-17.695864884569428,-13.784211184976376
8,3,6,3,1,0,0,0,0,1,5,1,2.75,2.5,2.25,2.2,1.5,2,5.5,1.2,1.5,2.75,4,1.5,3.2,2.3333333333333335,2.4,4,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-21.973294399105594,-16.541604482534996
2,1,4,2,2,1,0,0,0,0,2,0,1.75,2,2.75,1.8,1.5,1.6666666666666667,1.5,1.8,2.5,2.25,1,2,1.4,1.3333333333333333,1.6,2,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,10.748398757125987,-4.135600256974024
2,0,6,5,3,0,1,0,0,0,5,1,3.5,2.75,3.5,2.2,2.5,3.3333333333333335,3.5,2.6,3,5,4,4,4,5.333333333333333,5.6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.21854882452602,-25.694262971973256
9,4,4,6,1,1,0,0,0,0,14,0,2.5,3.75,2.5,3,1,2.3333333333333335,5.5,2.6,3,2.25,6,4,2.4,4.333333333333333,4.6,6,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3.3150089024246734,9.976212745643567
9,3,2,5,1,1,0,0,0,0,5,0,2,1.5,2,1.6,1.5,2.6666666666666665,5.5,1.8,3,2.5,5,1,2.2,1,1.6,2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,11.804275752571623,1.932275294843433
9,3,6,6,4,0,0,0,1,0,14,0,4,3.75,4,4.2,2.5,3,3.5,1.4,2,2,6,3,2.8,4,5.8,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-16.04578241269569,-5.124624312313435
3,2,4,5,2,1,0,0,0,0,4,0,1.75,3,2.5,3.2,3.5,2.6666666666666665,3.5,1.2,7.5,3,1,3,3.6,4.333333333333333,3.6,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,-8.408778349368074,-0.4575663426484025
4,2,6,4,2,1,0,0,0,0,7,0,3,3.5,2.25,2.8,1.5,2.3333333333333335,3,2,3,2.5,4,3,2.4,3.3333333333333335,3.6,6,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-4.901985731333702,2.756197595558999
5,4,5,4,3,0,0,1,0,0,11,0,4,3.5,2.5,3.6,2.5,2.6666666666666665,1.5,2,3,2,5,2,3.8,2.6666666666666665,3.8,3,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-3.159781312694392,-9.813720178791705
6,3,4,5,1,0,1,1,0,0,9,0,2,3,1.75,1.6,2,1.3333333333333333,1,1.6,3.5,2,3,2,2.4,1.6666666666666667,2.2,2,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,7.530062322366183,-9.00495571606173
6,3,6,4,1,0,0,1,1,0,8,1,2.25,2.75,2,2.2,1.5,2.6666666666666665,5,2.6,4,3.25,5,3,2.8,2.6666666666666665,3.4,3,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-12.911356173600279,19.150408908691748
2,3,3,2,2,1,0,0,0,0,1,0,2.75,4,2,1,1.5,2.6666666666666665,1,1.8,3.5,2.75,5,1.5,2.4,2.3333333333333335,3.2,6,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,21.04543895142261,3.3676965145041193
2,4,5,3,2,1,0,0,0,0,4,0,3.25,3.25,2.5,3,2,2.6666666666666665,2.5,3.4,5,2.5,3,3.5,4.6,3.3333333333333335,2.6,4,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-3.750413154829993,12.663237930914466
4,4,5,3,2,1,0,0,0,0,5,0,2.75,3.5,2.25,2.2,1.5,1,5,1.6,4,2.25,5,3,3.8,3,2.4,6,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,-1.5976331240760506,-3.9891306076222746
2,3,5,4,3,0,0,1,0,0,8,0,3,3.25,2.75,2.8,1.5,1.6666666666666667,3.5,0.8,2.5,1.75,5,2.5,2.6,2.3333333333333335,2.6,4,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-2.495579445563191,-10.0536127682812
2,0,5,4,2,1,0,0,0,0,3,1,2.25,3.5,1.25,2,2.5,2.3333333333333335,3.5,1.8,4,2.25,5,4,4,2.6666666666666665,3.2,6,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,22.76900335768036,17.02210077386613
7,1,6,3,1,0,0,1,1,1,9,1,2.5,2.75,2.5,1.4,3.5,2.6666666666666665,3.5,2.4,5,2.5,6,1.5,2.2,2.3333333333333335,3.8,3,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,-15.229213844821551,-11.942185979761469
5,3,6,2,2,1,0,0,0,0,4,0,3,3.25,3.5,3,3,3,3,2.2,4.5,2.75,3,3,2.8,3,3.6,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-9.732160208551727,7.382926818702647
5,4,5,3,1,0,1,1,0,0,12,0,2.75,2.75,2.25,2.8,1,1,3,0.8,2,1.5,4,4.5,4.8,4.333333333333333,5,3,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.603521618159831,-14.720290962797716
2,4,2,4,2,1,0,0,0,0,12,0,1.25,1.75,1,1.6,2,1,4,1.2,2.5,1.75,2,2,1.6,1.6666666666666667,2.2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,21.146847493361044,-3.250800324525343
5,4,5,4,1,0,1,0,0,0,14,0,3.25,3.25,1.75,2,1,1.3333333333333333,4,2.2,4.5,2.25,5,3,3,3.6666666666666665,2.6,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.255981241807581,-13.452611569105887
2,2,6,4,2,0,1,0,0,0,5,1,2.25,2,1.5,2.4,5.5,2.6666666666666665,3.5,1.2,3,1.25,1,1.5,2,1,2.4,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,29.524379831969274,15.342926678125384
2,4,3,3,2,1,0,0,0,0,7,0,1.25,2.5,1.25,1.6,1,1.3333333333333333,5.5,1.2,2.5,2.25,4,3.5,2.4,2.3333333333333335,1.8,4,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,26.758930895220733,15.62951075261263
6,3,6,4,2,1,0,0,0,0,12,1,2.5,3.75,3.5,3,1,2,1,2,1.5,2.25,5,3.5,2.4,3.3333333333333335,3.8,6,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,24.689987026172723,16.547123825677357
2,3,5,2,3,1,0,0,0,0,9,0,3.25,3.75,2,2.4,3.5,3,1.5,2.6,4.5,3.75,5,5,2.2,2,4.8,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1.440856066536047,25.151725104995027
5,3,5,3,2,1,0,0,0,0,8,0,3.25,3.75,2.5,2,3,3,4,2.4,4.5,3,1,3.5,3.8,2.6666666666666665,4.8,6,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-3.990645276325275,9.29496290841238
3,0,6,6,2,1,0,0,0,0,6,0,2.5,4,2.5,2.4,2,1.6666666666666667,4.5,1,1.5,1.5,4,3,3.8,4.666666666666667,4.6,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2.5593355381357656,23.351533833402534
4,2,2,6,1,0,1,0,0,0,8,0,2,2,2,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,-3.3217896791998354,27.909525497231083
6,4,4,4,1,0,0,1,1,0,13,1,1.75,3.25,2,1.8,1,2.3333333333333335,3.5,1.8,3.5,2,6,4.5,2.8,1.3333333333333333,2.6,3,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,16.578831756549175,6.8015614179534465
4,3,6,4,2,1,0,0,0,0,6,0,3.25,3.75,2.75,2.6,2,4.333333333333333,3.5,2.4,6,2.75,5,2.5,5.2,4.666666666666667,5.6,6,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-10.317921703675392,1.5264250006451903
3,3,6,6,1,1,0,0,0,0,6,1,2.75,3.25,2.75,2.2,1,2.3333333333333335,4.5,1.6,3,1.25,6,2,2.2,2,3,6,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,-3.293083385565224,-2.9689361813433433
6,3,4,3,1,0,0,0,1,1,1,0,2,2.75,1.5,2.2,2,2.3333333333333335,4.5,2.8,4.5,3,4,3.5,3.4,3.3333333333333335,3.8,4,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-13.500112117505385,-8.146649814702343
7,3,5,4,1,0,0,0,1,1,14,1,3.5,3.75,3.5,3.6,3,3,3.5,3,6,3.25,4,3,3.2,3,3.4,4,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,-19.947620992044225,-5.698078306397618
5,4,5,5,1,0,0,1,0,0,14,1,1,1.75,1.5,1,1,1,1,0.8,2.5,1,1,1,1.8,2.3333333333333335,1.2,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,15.862093902400977,-3.6458740160928342
4,4,4,3,3,0,1,0,0,0,8,0,2.5,1.75,1.75,2.6,2,1.6666666666666667,4.5,1.8,3.5,2.5,5,2.5,3.2,3.3333333333333335,3,2,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,17.63692551259246,-18.512614777602586
10,4,5,3,1,0,0,0,0,1,9,0,2.75,2.75,3.5,2.4,1,1.6666666666666667,3.5,2,4,3.25,5,1.5,2.2,2,2.4,3,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-19.47173149790554,-10.238158870271821
5,2,5,4,1,0,1,0,0,0,14,0,3.75,3.75,2.75,4.4,3,2.6666666666666665,4,3,4,4,5,3.5,4.2,5.333333333333333,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-44.00547195464274,1.4679175313048747
4,2,1,4,1,0,0,1,1,0,14,1,2.5,3.25,3.25,1.2,1,2,6,0.8,3.5,2.25,6,1,1.2,2.6666666666666665,1.4,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.501191806652436,1.8717722708014501
2,1,6,3,2,1,0,0,0,0,7,1,3.25,4,2,1.8,2,2.6666666666666665,4.5,1.8,4.5,2.25,6,3,3,3,3.6,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-12.160205518424304,4.332274387690663
1,3,4,1,2,1,0,0,0,0,14,0,4,3.75,3.5,4.6,1,1,6,1.4,3.5,4,4,2,4,5.333333333333333,3.2,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.8743931857693079,4.848917952862796
8,3,5,4,1,0,0,0,1,0,14,1,3.25,3.5,3.5,3.4,3,5,2,2.4,5,2.75,4,2,3.4,4.666666666666667,5.4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-16.906037116421622,-3.740248196311459
2,4,4,4,2,1,0,0,0,0,11,0,1.75,2.75,1.25,1.4,2,1.6666666666666667,1.5,0.8,1.5,2.25,6,2,1.8,2,2.4,6,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,12.493171528303527,5.357027780590431
9,3,4,5,1,0,0,0,0,1,14,1,2.25,3.25,3,2.8,1,1,3.5,1.4,3,1.5,5,4,1.6,3.3333333333333335,3.2,3,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,-21.275476186028293,-3.9629110804418075
2,4,5,4,2,1,0,0,0,0,6,0,2.5,1.5,1.25,2.6,2,3,2,2.2,4.5,3.75,4,2,2.8,2.6666666666666665,5.2,2,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,26.43360076811724,-4.986243477140286
6,3,3,4,2,0,0,0,0,1,12,1,2,3.5,2,2.6,1,1.3333333333333333,3,1.6,2.5,2.25,6,2.5,2.4,3,2.8,6,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-18.04730582304604,-10.778525229298477
7,1,6,3,2,1,0,0,0,0,10,1,4,4,3,3.4,2,2,3.5,2.2,4,2.5,4,3,4.2,5.333333333333333,5,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-42.7519770077603,0.9864450389989067
5,2,4,4,1,0,1,1,0,0,12,1,1,2,1.75,1.6,1,1.3333333333333333,2,1.4,2.5,1,2,2,2,1.6666666666666667,2,2,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,19.832330822299166,-5.79605823949522
7,1,6,5,1,0,0,1,1,0,7,1,3.25,4,3.5,2.6,4.5,2,4.5,1.8,3.5,2.25,6,2.5,4.4,3.3333333333333335,6.2,6,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-15.182165006486994,-11.317946090563906
